catalog_poster_ratio,domain,player_overlay,player_ratio,player_ratio_delta,player_state,title_poster_w_delta
0.6666666666666666,animedia.icu,0,1.7777777777777777,0.0,active,0
0.6666666666666666,animedia.space,0,1.7777777777777777,0.0,active,0
